Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Turks and Caicos Islands,Smartsolar Ltd.,Utility Scale,"ON-01073, ON-01027, ON-01126, ON-01074, ON-01124, ON-01028",INV/2022/1384,posted,2022-04-04 00:00:00,Francisco Asturias,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",98,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,98,10557,Stock,0,0,0,0,0,0,INV,2022,1384,2023-09-28 16:44:17,98,2022-04,272,DG,Other,Francisco Asturias
Turks and Caicos Islands,Smartsolar Ltd.,Utility Scale,"ON-01073, ON-01027, ON-01126, ON-01074, ON-01124, ON-01028",INV/2022/1384,posted,2022-04-04 00:00:00,Francisco Asturias,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",88,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,88,10557,Stock,0,0,0,0,0,0,INV,2022,1384,2023-09-28 16:44:23,88,2022-04,222,DG,Other,Francisco Asturias
Turks and Caicos Islands,Smartsolar Ltd.,Utility Scale,"ON-01073, ON-01027, ON-01126, ON-01074, ON-01124, ON-01028",INV/2022/1384,posted,2022-04-04 00:00:00,Francisco Asturias,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",49,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,49,10557,Stock,0,0,0,0,0,0,INV,2022,1384,2023-09-28 16:44:19,49,2022-04,309,DG,Other,Francisco Asturias
El Salvador,"Green Power, S.A. de C.V.",DG,ON-01125,INV/2022/1376,posted,2022-03-24 00:00:00,Martin Muadi,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",99,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,99,2571,Stock,0,0,0,0,0,0,INV,2022,1376,2023-09-28 16:44:41,99,2022-03,267,DG,Other,Martin Muadi
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-01116,INV/2022/1373,posted,2022-03-22 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,474,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,474,474,Stock,0,0,0,0,0,0,INV,2022,1373,2023-09-28 16:44:44,474,2022-03,259,DG,Other,Martin Muadi
Nicaragua,Nicaragua Operación y Mantenimiento S.A.,DG,ON-01078,INV/2022/1370,posted,2022-03-21 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,469,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,469,24864,Stock,0,0,0,0,0,0,INV,2022,1370,2023-09-28 16:44:49,469,2022-03,252,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-01065,INV/2022/1369,posted,2022-03-18 00:00:00,Martin Muadi,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",99,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,99,1449,Stock,0,0,0,0,0,0,INV,2022,1369,2023-09-28 16:44:51,99,2022-03,302,DG,Other,Martin Muadi
El Salvador,"SOLAIRE, S.A. DE C.V.",DG,ON-00392,INV/2022/1362,posted,2022-03-16 00:00:00,Martin Muadi,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",50,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,50,2268,Stock,0,0,0,0,0,0,INV,2022,1362,2023-09-28 16:45:06,50,2022-03,266,DG,Other,Martin Muadi
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-01076,INV/2022/1355,posted,2022-03-10 00:00:00,Martin Muadi,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",50,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,50,2218,Stock,0,0,0,0,0,0,INV,2022,1355,2023-09-28 16:45:22,50,2022-03,303,DG,Other,Martin Muadi
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-00999,INV/2022/1346,posted,2022-02-21 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,474,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,474,13430,Stock,0,0,0,0,0,0,INV,2022,1346,2023-09-28 16:45:39,474,2022-02,299,DG,Other,Martin Muadi
Barbados,Prosolar 246 Inc.,Utility Scale,ON-00840,INV/2022/1344,posted,2022-02-17 00:00:00,Francisco Asturias,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",103,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,103,10120,Stock,0,0,0,0,0,0,INV,2022,1344,2023-09-28 16:45:44,103,2022-02,284,DG,Other,Francisco Asturias
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00843,INV/2022/1343,posted,2022-02-17 00:00:00,Dorian Flores,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",49,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,49,6448,Stock,0,0,0,0,0,0,INV,2022,1343,2023-09-28 16:45:49,49,2022-02,296,DG,Other,Other
El Salvador,"SSA INGENIEROS, S.A. DE C.V.",DG,ON-00901,INV/2022/1339,posted,2022-02-14 00:00:00,Martin Muadi,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",104,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,104,2660,Stock,0,0,0,0,0,0,INV,2022,1339,2023-09-28 16:45:53,104,2022-02,304,DG,Other,Martin Muadi
Curaçao,Critech Solutions BV,Utility Scale,ON-00986,INV/2022/1338,posted,2022-02-11 00:00:00,Francisco Asturias,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",155,0,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,155,3812,Stock,0,0,0,0,0,0,INV,2022,1338,2023-09-28 16:45:56,155,2022-02,275,DG,Other,Francisco Asturias
El Salvador,Volta Ingenieros Consultores S.A. de C.V.,DG,ON-00951,INV/2022/1337,posted,2022-02-10 00:00:00,Martin Muadi,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",50,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,50,2365,Stock,0,0,0,0,0,0,INV,2022,1337,2023-09-28 16:45:57,50,2022-02,274,DG,Other,Martin Muadi
Nicaragua,"Soluciones en Conectividad Nicaragua, S.A.",DG,ON-00898,INV/2022/1329,posted,2022-02-03 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,469,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,469,4024.54,Stock,0,0,0,0,0,0,INV,2022,1329,2023-09-28 16:46:09,469,2022-02,245,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00989,INV/2022/1328,posted,2022-01-31 00:00:00,Francisco Asturias,1,Inverter Handling Lifting Accessories Bag,25,0,1,1,Neptune - Panamá,DG / Accessories Residential and C&I,25,182,Stock,0,0,0,0,0,0,INV,2022,1328,2023-09-28 16:46:11,25,2022-01,261,DG,Other,Francisco Asturias
El Salvador,"Green Power, S.A. de C.V.",DG,ON-00955,INV/2022/1319,posted,2022-01-18 00:00:00,Martin Muadi,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",99,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,99,4766,Stock,0,0,0,0,0,0,INV,2022,1319,2023-09-28 16:46:26,99,2022-01,249,DG,Other,Martin Muadi
El Salvador,"SOLAIRE, S.A. DE C.V.",DG,ON-00945,INV/2022/1318,posted,2022-01-17 00:00:00,Martin Muadi,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",50,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,50,1838,Stock,0,0,0,0,0,0,INV,2022,1318,2023-09-28 16:46:29,50,2022-01,254,DG,Other,Martin Muadi
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-00691,INV/2021/1302,posted,2021-12-29 00:00:00,Dorian Flores,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",98,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,98,4635,Stock,0,0,0,0,0,0,INV,2021,1302,2023-09-28 16:27:13,98,2021-12,265,DG,Other,Other
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00927,INV/2021/1301,posted,2021-12-28 00:00:00,Dorian Flores,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",49,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,49,7626,Stock,0,0,0,0,0,0,INV,2021,1301,2023-09-28 16:27:16,49,2021-12,271,DG,Other,Other
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",98,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,98,21051,Stock,0,0,0,0,0,0,INV,2021,1298,2023-09-28 16:27:30,98,2021-12,236,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",155,0,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,155,21051,Stock,0,0,0,0,0,0,INV,2021,1298,2023-09-28 16:27:28,155,2021-12,235,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00838,INV/2021/1282,posted,2021-11-22 00:00:00,Francisco Asturias,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",49,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,49,30811,Stock,0,0,0,0,0,0,INV,2021,1282,2023-09-28 16:28:02,49,2021-11,286,DG,Other,Francisco Asturias
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00815,INV/2021/1261,posted,2021-11-04 00:00:00,Guillermo Antonio Contreras Aguirre,1,"DDSU666-H, Smart power sensor, single-phase smart meter",43,0,37.58,1,Neptune - Panamá,DG / Accessories Residential and C&I,43,3479,Stock,0,0,0,0,0,0,INV,2021,1261,2023-09-28 16:28:49,43,2021-11,77,DG,Other,Other
El Salvador,Inversiones Energeticas Renovables S.A. de C.V.,DG,ON-00325,INV/2021/1262,posted,2021-11-04 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,615,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,615,64070.62,Stock,0,0,0,0,0,0,INV,2021,1262,2023-09-28 16:28:45,615,2021-11,310,DG,Other,Martin Muadi
El Salvador,"SSA INGENIEROS, S.A. DE C.V.",DG,ON-00805,INV/2021/1260,posted,2021-11-02 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,624,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,624,674,Stock,0,0,0,0,0,0,INV,2021,1260,2023-09-28 16:28:50,624,2021-11,74,DG,Other,Martin Muadi
Guatemala,"Operadores Nacionales, S.A.",DG,ON-00711,INV/2021/1236,posted,2021-09-07 00:00:00,Martin Muadi,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",109,0,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,109,7668,Stock,0,0,0,0,0,0,INV,2021,1236,2023-09-28 16:29:49,109,2021-09,22,DG,Other,Martin Muadi
El Salvador,Inversiones y Desarrollos Energeticos S.A.,DG,ON-00662,INV/2021/1232,posted,2021-09-02 00:00:00,Martin Muadi,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",104,0,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,104,3723,Stock,0,0,0,0,0,0,INV,2021,1232,2023-09-28 16:29:53,104,2021-09,21,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00642,INV/2021/1227,posted,2021-08-26 00:00:00,Guillermo Antonio Contreras Aguirre,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",82,0,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,82,14544,Stock,0,0,0,0,0,0,INV,2021,1227,2023-09-28 16:30:04,82,2021-08,11,DG,Other,Other
Panama,"SOLAR PLUS PANAMA, S.A.",DG,ON-00316,INV/2021/1215,posted,2021-08-04 00:00:00,Guillermo Callen Alvarez,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",116,0,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,116,16700,Stock,0,0,0,0,0,0,INV,2021,1215,2023-09-28 16:30:44,116,2021-08,32,DG,Other,Other
Panama,"SOLAR PLUS PANAMA, S.A.",DG,ON-00316,INV/2021/1215,posted,2021-08-04 00:00:00,Guillermo Callen Alvarez,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,451,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,451,16700,Stock,0,0,0,0,0,0,INV,2021,1215,2023-09-28 16:30:43,451,2021-08,34,DG,Other,Other
Jamaica,Appliance Traders Limited,Utility Scale,ON-00344,INV/2021/1178,posted,2021-05-21 00:00:00,Francisco Asturias,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,451,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,451,10629,Stock,0,0,0,0,0,0,INV,2021,1178,2023-09-28 16:32:01,451,2021-05,145,DG,Other,Francisco Asturias
Panama,"IMPORTADORA DE PRODUCTOS AGROINDUSTRILES, S.A.",DG,ON-00274,INV/2021/1177,posted,2021-05-21 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,451,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,451,50361,Stock,0,0,0,0,0,0,INV,2021,1177,2023-09-28 16:32:02,451,2021-05,151,DG,Other,Martin Muadi
Jamaica,REIL Energy Limited,Utility Scale,ON-00427,INV/2021/1176,posted,2021-05-20 00:00:00,Guillermo Antonio Contreras Aguirre,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",48,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,48,48,Stock,0,0,0,0,0,0,INV,2021,1176,2023-09-28 16:32:02,48,2021-05,144,DG,Other,Other
Barbados,Emera Caribbean Renewables Ltd.,Utility Scale,ON-00317,INV/2021/1173,posted,2021-05-19 00:00:00,Guillermo Antonio Contreras Aguirre,1,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",102,0,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,102,2278,Stock,0,0,0,0,0,0,INV,2021,1173,2023-09-28 16:32:05,102,2021-05,139,DG,Other,Other
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-00410,INV/2021/1166,posted,2021-05-12 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,615,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,615,6517,Stock,0,0,0,0,0,0,INV,2021,1166,2023-09-28 16:32:13,615,2021-05,141,DG,Other,Martin Muadi
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00302,INV/2021/1160,posted,2021-05-04 00:00:00,Francisco Asturias,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,612,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,612,37073,Stock,0,0,0,0,0,0,INV,2021,1160,2023-09-28 16:32:24,612,2021-05,128,DG,Other,Francisco Asturias
Panama,ENERTIVA ENERGY CORPORATION,DG,ON-00255,INV/2021/1158,posted,2021-04-28 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,630,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,630,170310,Stock,0,0,0,0,0,0,INV,2021,1158,2023-09-28 16:32:29,630,2021-04,212,DG,Other,Martin Muadi
Jamaica,Appliance Traders Limited,Utility Scale,ON-00134,INV/2021/1151,posted,2021-04-14 00:00:00,Guillermo Antonio Contreras Aguirre,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,451,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,451,3716,Stock,0,0,0,0,0,0,INV,2021,1151,2023-09-28 16:32:41,451,2021-04,45,DG,Other,Other
Barbados,NEILS PV INC,Utility Scale,ON-00149,INV/2021/1136,posted,2021-03-31 00:00:00,Guillermo Antonio Contreras Aguirre,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,600,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,600,39522,Stock,0,0,0,0,0,0,INV,2021,1136,2023-09-28 16:33:06,600,2021-03,1,DG,Other,Other
Honduras,Pacific Solar Energy S.A. de C.V.,DG,ON-00177,INV/2021/1130,posted,2021-03-30 00:00:00,Isis Pamela Sandoval Martinez,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,630,0,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,630,72149,Stock,0,0,0,0,0,0,INV,2021,1130,2023-09-28 16:33:27,630,2021-03,58,DG,Other,Other
Mexico,"Tecnoproyectos Avanzados, S.A. de C.V.",DG,ON-01508,INV/2023/1801,posted,2023-02-14 00:00:00,Alejandra Soto,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,636,6.25,345,1,Neptune - Panamá,DG / Accessories Residential and C&I,596.25,61946.06,Stock,0,0,0,0,0,0,INV,2023,1801,2023-11-30 06:14:31,596.25,2023-02,622,DG,Other,Other
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-01724,INV/2022/1692,posted,2022-12-06 00:00:00,Dorian Flores,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",159,3,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,154.23,5881.11,Stock,0,0,0,0,0,0,INV,2022,1692,2023-09-28 16:36:08,154.23,2022-12,123,DG,Other,Other
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1606,posted,2022-10-05 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,521.65,3,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,506,3082.32,Stock,0,0,0,0,0,0,INV,2022,1606,2023-09-28 16:38:03,506,2022-10,188,DG,Other,Martin Muadi
United States,SUNNA DEPOT L.L.C,DG,ON-01495,INV/2022/1601,posted,2022-10-05 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,636,6.25,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,596.25,46411.87,Stock,0,0,0,0,0,0,INV,2022,1601,2023-09-28 16:38:10,596.25,2022-10,190,DG,Other,Martin Muadi
United States,SUNNA DEPOT L.L.C,DG,ON-01495,INV/2022/1601,posted,2022-10-05 00:00:00,Martin Muadi,1,"[SDongleA-03-AU] Function Module, Inverter external 4G dongle, Communication Module, Supporting the communication for 10 devices at most",159,6.25,99.38,1,Neptune - Panamá,DG / Accessories Residential and C&I,149.06,46411.87,Stock,0,0,0,0,0,0,INV,2022,1601,2023-09-28 16:38:11,149.06,2022-10,165,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,1,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",96,3,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,93.12,35900.92,Stock,0,0,0,0,0,0,INV,2022,1538,2023-09-28 16:39:40,93.12,2022-08,39,DG,Other,Martin Muadi
Guatemala,Proyectos Electrotecnicos S.A.,DG,ON-00958,INV/2022/1324,posted,2022-01-25 00:00:00,Martin Muadi,1,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,618,6.25,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,579.38,34057.51,Stock,0,0,0,0,0,0,INV,2022,1324,2023-09-28 16:46:18,579.38,2022-01,247,DG,Other,Martin Muadi
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-01724,INV/2022/1692,posted,2022-12-06 00:00:00,Dorian Flores,6,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",101,3,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,587.82,5881.11,Stock,0,0,0,0,0,0,INV,2022,1692,2023-09-28 16:36:07,587.82,2022-12,122,DG,Other,Other
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01660,INV/2022/1602,posted,2022-10-05 00:00:00,Martin Muadi,4,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",55,3,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,213.4,29699.46,Stock,0,0,0,0,0,0,INV,2022,1602,2023-09-28 16:38:09,213.4,2022-10,189,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,2,SmartLogger3000A01AU Solar Smart Monitor & Data Logger with 4G,521.65,3,376.36,1,Neptune - Panamá,DG / Accessories Residential and C&I,1012,35900.92,Stock,0,0,0,0,0,0,INV,2022,1538,2023-09-28 16:39:42,1012,2022-08,40,DG,Other,Martin Muadi
Nicaragua,Alaska Cool S.A.,DG,ON-01483,INV/2022/1506,posted,2022-08-09 00:00:00,Dorian Flores,8,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",101,3,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,783.76,9864.46,Stock,0,0,0,0,0,0,INV,2022,1506,2023-09-28 16:40:49,783.76,2022-08,8,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01483,INV/2022/1506,posted,2022-08-09 00:00:00,Dorian Flores,2,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",106,3,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,205.64,9864.46,Stock,0,0,0,0,0,0,INV,2022,1506,2023-09-28 16:40:50,205.64,2022-08,7,DG,Other,Other
El Salvador,Carmen Alicia Vega Navarrete,DG,ON-00872,INV/2021/1289,posted,2021-12-06 00:00:00,Martin Muadi,2,"[SDongleA-05] Inverter external WLAN-FE Dongle, Supporting the communication for 10 devices at most",104,10,39.92,1,Neptune - Panamá,DG / Accessories Residential and C&I,187.2,9390.2,Stock,0,0,0,0,0,0,INV,2021,1289,2023-09-28 16:27:44,187.2,2021-12,282,DG,Other,Martin Muadi
El Salvador,Carmen Alicia Vega Navarrete,DG,ON-00872,INV/2021/1289,posted,2021-12-06 00:00:00,Martin Muadi,2,"DTSU666-H, Smart power sensor, three-phase smart meter, 250A",99,10,59.18,1,Neptune - Panamá,DG / Accessories Residential and C&I,178.2,9390.2,Stock,0,0,0,0,0,0,INV,2021,1289,2023-09-28 16:27:44,178.2,2021-12,285,DG,Other,Martin Muadi
