Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Barbados,Prosolar 246 Inc.,Utility Scale,ON-00840,INV/2022/1344,posted,2022-02-17 00:00:00,Francisco Asturias,2,[SUN2000-5KTL-L1],868,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,1736,10120,Stock,0,5,0,10,0,0,INV,2022,1344,2023-09-28 16:45:41,1736,2022-02,1807,DG,Other,Francisco Asturias
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00843,INV/2022/1343,posted,2022-02-17 00:00:00,Dorian Flores,1,[SUN2000-5KTL-L1],779,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,779,6448,Stock,0,5,0,5,0,0,INV,2022,1343,2023-09-28 16:45:45,779,2022-02,1806,DG,Other,Other
Curaçao,Critech Solutions BV,Utility Scale,ON-00986,INV/2022/1338,posted,2022-02-11 00:00:00,Francisco Asturias,1,[SUN2000-5KTL-L1],868,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,868,3812,Stock,0,5,0,5,0,0,INV,2022,1338,2023-09-28 16:45:54,868,2022-02,1804,DG,Other,Francisco Asturias
Barbados,Future Energy Caribbean,Utility Scale,ON-00953,INV/2022/1330,posted,2022-02-03 00:00:00,Francisco Asturias,2,[SUN2000-4KTL-L1],831,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,1662,2064,Stock,0,4,0,8,0,0,INV,2022,1330,2023-09-28 16:46:06,1662,2022-02,1802,DG,Other,Francisco Asturias
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00963,INV/2022/1316,posted,2022-01-14 00:00:00,Dorian Flores,2,[SUN2000-5KTL-L1],779,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,1558,1734,Stock,0,5,0,10,0,0,INV,2022,1316,2023-09-28 16:46:31,1558,2022-01,1800,DG,Other,Other
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00950,INV/2022/1313,posted,2022-01-10 00:00:00,Dorian Flores,1,[SUN2000-4KTL-L1],746,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,746,746,Stock,0,4,0,4,0,0,INV,2022,1313,2023-09-28 16:46:33,746,2022-01,1798,DG,Other,Other
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-00691,INV/2021/1302,posted,2021-12-29 00:00:00,Dorian Flores,1,[SUN2000-6KTL-L1],985,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,985,4635,Stock,0,6,0,6,0,0,INV,2021,1302,2023-09-28 16:27:10,985,2021-12,1797,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,10,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,7320,178128,Stock,0,5,0,50,0,0,INV,2021,1299,2023-09-28 16:27:19,7320,2021-12,1795,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,100,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,83000,178128,Stock,0,6,0,600,0,0,INV,2021,1299,2023-09-28 16:27:20,83000,2021-12,1794,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,10,[SUN2000-3KTL-L1],605,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,6050,178128,Stock,0,3,0,30,0,0,INV,2021,1299,2023-09-28 16:27:19,6050,2021-12,1796,DG,Other,Other
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,2,[SUN2000-3KTL-L1],717,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,1434,21051,Stock,0,3,0,6,0,0,INV,2021,1298,2023-09-28 16:27:25,1434,2021-12,1791,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,2,[SUN2000-2KTL-L1],608,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,1216,21051,Stock,0,2,0,4,0,0,INV,2021,1298,2023-09-28 16:27:24,1216,2021-12,1790,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,2,[SUN2000-6KTL-L1],985,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,1970,21051,Stock,0,6,0,12,0,0,INV,2021,1298,2023-09-28 16:27:26,1970,2021-12,1792,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,2,[SUN2000-5KTL-L1],868,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,1736,21051,Stock,0,5,0,10,0,0,INV,2021,1298,2023-09-28 16:27:26,1736,2021-12,1793,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00800,INV/2021/1280,posted,2021-11-17 00:00:00,Francisco Asturias,48,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,35136,161038,Stock,0,5,0,240,0,0,INV,2021,1280,2023-09-28 16:28:08,35136,2021-11,1546,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00800,INV/2021/1280,posted,2021-11-17 00:00:00,Francisco Asturias,12,[SUN2000-4KTL-L1],701,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,8412,161038,Stock,0,4,0,48,0,0,INV,2021,1280,2023-09-28 16:28:07,8412,2021-11,1550,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00800,INV/2021/1280,posted,2021-11-17 00:00:00,Francisco Asturias,48,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,39840,161038,Stock,0,6,0,288,0,0,INV,2021,1280,2023-09-28 16:28:08,39840,2021-11,1561,DG,Other,Francisco Asturias
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00845,INV/2021/1279,posted,2021-11-16 00:00:00,Alejandra Soto,8,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,6640,6640,Stock,0,6,0,48,0,0,INV,2021,1279,2023-09-28 16:28:10,6640,2021-11,1625,DG,Other,Other
Trinidad and Tobago,NFA Technologies Limited,Utility Scale,ON-00828,INV/2021/1276,posted,2021-11-15 00:00:00,Francisco Asturias,1,[SUN2000-6KTL-L1],883,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,883,3694,Stock,0,6,0,6,0,0,INV,2021,1276,2023-09-28 16:28:15,883,2021-11,1632,DG,Other,Francisco Asturias
Costa Rica,"Inversiones Solalpi, S.A.",DG,ON-00786,INV/2021/1274,posted,2021-11-15 00:00:00,Alejandra Soto,8,[SUN2000-6KTL-L1],985,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,7880,23161.77,Stock,0,6,0,48,0,0,INV,2021,1274,2023-09-28 16:28:20,7880,2021-11,1594,DG,Other,Other
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00792,INV/2021/1270,posted,2021-11-10 00:00:00,Francisco Asturias,2,[SUN2000-6KTL-L1],883,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,1766,9096,Stock,0,6,0,12,0,0,INV,2021,1270,2023-09-28 16:28:30,1766,2021-11,1575,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00792,INV/2021/1270,posted,2021-11-10 00:00:00,Francisco Asturias,1,[SUN2000-5KTL-L1],779,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,779,9096,Stock,0,5,0,5,0,0,INV,2021,1270,2023-09-28 16:28:30,779,2021-11,1569,DG,Other,Francisco Asturias
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00815,INV/2021/1261,posted,2021-11-04 00:00:00,Guillermo Antonio Contreras Aguirre,1,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,732,3479,Stock,0,5,0,5,0,0,INV,2021,1261,2023-09-28 16:28:47,732,2021-11,1635,DG,Other,Other
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00742,INV/2021/1241,posted,2021-09-28 00:00:00,Dorian Flores,2,[SUN2000-5KTL-L1],868,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,1736,9598,Stock,0,5,0,10,0,0,INV,2021,1241,2023-09-28 16:29:28,1736,2021-09,1579,DG,Other,Other
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00642,INV/2021/1227,posted,2021-08-26 00:00:00,Guillermo Antonio Contreras Aguirre,1,[SUN2000-3KTL-L1],605,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,605,14544,Stock,0,3,0,3,0,0,INV,2021,1227,2023-09-28 16:30:01,605,2021-08,1641,DG,Other,Other
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00642,INV/2021/1227,posted,2021-08-26 00:00:00,Guillermo Antonio Contreras Aguirre,1,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,732,14544,Stock,0,5,0,5,0,0,INV,2021,1227,2023-09-28 16:30:01,732,2021-08,1642,DG,Other,Other
Panama,"SOLAR PLUS PANAMA, S.A.",DG,ON-00316,INV/2021/1215,posted,2021-08-04 00:00:00,Guillermo Callen Alvarez,17,[SUN2000-6KTL-L1],949,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,16133,16700,Stock,0,6,0,102,0,0,INV,2021,1215,2023-09-28 16:30:43,16133,2021-08,1588,DG,Other,Other
United States,"Diesel South Parts, LLC",DG,ON-00516,INV/2021/1201,posted,2021-07-07 00:00:00,Alejandra Soto,17,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,12444,32140,Stock,0,5,0,85,0,0,INV,2021,1201,2023-09-28 16:31:04,12444,2021-07,1634,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00514,INV/2021/1194,posted,2021-06-18 00:00:00,Francisco Asturias,3,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,2490,6696,Stock,0,6,0,18,0,0,INV,2021,1194,2023-09-28 16:31:27,2490,2021-06,1591,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00514,INV/2021/1194,posted,2021-06-18 00:00:00,Francisco Asturias,6,[SUN2000-4KTL-L1],701,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,4206,6696,Stock,0,4,0,24,0,0,INV,2021,1194,2023-09-28 16:31:28,4206,2021-06,1627,DG,Other,Francisco Asturias
Jamaica,FOSRICH CO. LTD.,DG,ON-00517,INV/2021/1191,posted,2021-06-18 00:00:00,Francisco Asturias,10,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,7320,11010,Stock,0,5,0,50,0,0,INV,2021,1191,2023-09-28 16:31:40,7320,2021-06,1590,DG,Other,Francisco Asturias
Costa Rica,"Inversiones Solalpi, S.A.",DG,ON-00494,INV/2021/1189,posted,2021-06-14 00:00:00,Guillermo Callen Alvarez,4,[SUN2000-6KTL-L1],1088,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,4352,9002,Stock,0,6,0,24,0,0,INV,2021,1189,2023-09-28 16:31:47,4352,2021-06,1541,DG,Other,Other
Panama,"SOLAR PLUS PANAMA, S.A.",DG,ON-00316,INV/2021/1174,posted,2021-05-20 00:00:00,Guillermo Callen Alvarez,3,[SUN2000-6KTL-L1],949,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,2847,2847,Stock,0,6,0,18,0,0,INV,2021,1174,2023-09-28 16:32:04,2847,2021-05,1577,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00403,INV/2021/1172,posted,2021-05-19 00:00:00,Francisco Asturias,19,[SUN2000-6KTL-L1],806,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,15314,17790,Stock,0,6,0,114,0,0,INV,2021,1172,2023-09-28 16:32:05,15314,2021-05,1573,DG,Other,Francisco Asturias
Barbados,Emera Caribbean Renewables Ltd.,Utility Scale,ON-00317,INV/2021/1173,posted,2021-05-19 00:00:00,Guillermo Antonio Contreras Aguirre,2,[SUN2000-6KTL-L1],1088,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,2176,2278,Stock,0,6,0,12,0,0,INV,2021,1173,2023-09-28 16:32:04,2176,2021-05,1567,DG,Other,Other
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00302,INV/2021/1160,posted,2021-05-04 00:00:00,Francisco Asturias,3,[SUN2000-5KTL-L1],959,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,2877,37073,Stock,0,5,0,15,0,0,INV,2021,1160,2023-09-28 16:32:20,2877,2021-05,1558,DG,Other,Francisco Asturias
Panama,"ISMORA, S.A.",DG,ON-00370,INV/2021/1156,posted,2021-04-27 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-5KTL-L1],966.9,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,966.9,4528.9,Stock,0,5,0,5,0,0,INV,2021,1156,2023-09-28 16:32:33,966.9,2021-04,1611,DG,Other,Other
Panama,"ISMORA, S.A.",DG,ON-00370,INV/2021/1152,posted,2021-04-19 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-5KTL-L1],966.9,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,966.9,4068.9,Stock,0,5,0,5,0,0,INV,2021,1152,2023-09-28 16:32:39,966.9,2021-04,1619,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,12,[SUN2000-2KTL-L1],511,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,6132,263206,Stock,0,2,0,24,0,0,INV,2021,1132,2023-09-28 16:33:14,6132,2021-03,1545,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,24,[SUN2000-4KTL-L1],734,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,17616,263206,Stock,0,4,0,96,0,0,INV,2021,1132,2023-09-28 16:33:15,17616,2021-03,1557,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,24,[SUN2000-5KTL-L1],767,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,18408,263206,Stock,0,5,0,120,0,0,INV,2021,1132,2023-09-28 16:33:15,18408,2021-03,1556,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,26,[SUN2000-6KTL-L1],870,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,22620,263206,Stock,0,6,0,156,0,0,INV,2021,1132,2023-09-28 16:33:16,22620,2021-03,1551,DG,Other,Other
El Salvador,"Green Power, S.A. de C.V.",DG,ON-02105,INV/2023/1834,posted,2023-03-13 00:00:00,Martin Muadi,1,[SUN2000-3KTL-L1],655,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,655,5873,Stock,0,3,0,3,0,0,INV,2023,1834,2023-11-30 06:13:54,655,2023-03,1112,DG,Other,Martin Muadi
El Salvador,Grupo La Merced S.A. de C.V.,DG,ON-02133,INV/2023/1836,posted,2023-03-13 00:00:00,Martin Muadi,1,[SUN2000-5KTL-L1],817,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,817,993,Stock,0,5,0,5,0,0,INV,2023,1836,2023-11-30 06:13:51,817,2023-03,1165,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-02049,INV/2023/1817,posted,2023-02-28 00:00:00,Martin Muadi,60,[SUN2000-6KTL-L1],826,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,49560,237979,Stock,0,6,0,360,0,0,INV,2023,1817,2023-11-30 06:14:10,49560,2023-02,1180,DG,Other,Martin Muadi
El Salvador,Bladimir Navarro,DG,ON-02040,INV/2023/1820,posted,2023-02-28 00:00:00,Martin Muadi,1,[SUN2000-3KTL-L1],739,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,739,739,Stock,0,3,0,3,0,0,INV,2023,1820,2023-11-30 06:14:08,739,2023-02,1149,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-02049,INV/2023/1817,posted,2023-02-28 00:00:00,Martin Muadi,60,[SUN2000-5KTL-L1],731,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,43860,237979,Stock,0,5,0,300,0,0,INV,2023,1817,2023-11-30 06:14:09,43860,2023-02,1156,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-02067,INV/2023/1814,posted,2023-02-23 00:00:00,Martin Muadi,6,[SUN2000-2KTL-L1],499,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,2994,60632,Stock,0,2,0,12,0,0,INV,2023,1814,2023-11-30 06:14:15,2994,2023-02,1125,DG,Other,Martin Muadi
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-01737,INV/2023/1799,posted,2023-02-14 00:00:00,Martin Muadi,1,[SUN2000-4KTL-L1],783,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,783,3751,Stock,0,4,0,4,0,0,INV,2023,1799,2023-11-30 06:14:34,783,2023-02,1136,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-02044,INV/2023/1797,posted,2023-02-13 00:00:00,Martin Muadi,3,[SUN2000-5KTL-L1],817,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,2451,18219,Stock,0,5,0,15,0,0,INV,2023,1797,2023-11-30 06:14:37,2451,2023-02,1116,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-02044,INV/2023/1797,posted,2023-02-13 00:00:00,Martin Muadi,4,[SUN2000-6KTL-L1],923,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,3692,18219,Stock,0,6,0,24,0,0,INV,2023,1797,2023-11-30 06:14:36,3692,2023-02,1118,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-02044,INV/2023/1797,posted,2023-02-13 00:00:00,Martin Muadi,1,[SUN2000-3KTL-L1],655,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,655,18219,Stock,0,3,0,3,0,0,INV,2023,1797,2023-11-30 06:14:37,655,2023-02,1127,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01877,INV/2023/1795,posted,2023-02-09 00:00:00,Martin Muadi,15,[SUN2000-6KTL-L1],826,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,12390,263638,Stock,0,6,0,90,0,0,INV,2023,1795,2023-11-30 06:14:41,12390,2023-02,1060,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01877,INV/2023/1795,posted,2023-02-09 00:00:00,Martin Muadi,20,[SUN2000-5KTL-L1],731,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,14620,263638,Stock,0,5,0,100,0,0,INV,2023,1795,2023-11-30 06:14:41,14620,2023-02,1067,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01395,INV/2023/1794,posted,2023-02-09 00:00:00,Martin Muadi,13,[SUN2000-5KTL-L1],731,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,9503,127085,Stock,0,5,0,65,0,0,INV,2023,1794,2023-11-30 06:14:47,9503,2023-02,1064,DG,Other,Martin Muadi
El Salvador,Volta Ingenieros Consultores S.A. de C.V.,DG,ON-01958,INV/2023/1786,posted,2023-02-08 00:00:00,Martin Muadi,3,[SUN2000-4KTL-L1],783,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,2349,2349,Stock,0,4,0,12,0,0,INV,2023,1786,2023-11-30 06:14:58,2349,2023-02,1045,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01948,INV/2023/1772,posted,2023-01-30 00:00:00,Martin Muadi,3,[SUN2000-5KTL-L1],731,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,2193,12105,Stock,0,5,0,15,0,0,INV,2023,1772,2023-11-30 06:15:21,2193,2023-01,1058,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01868,INV/2023/1771,posted,2023-01-30 00:00:00,Martin Muadi,160,[SUN2000-5KTL-L1],731,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,116960,341758,Stock,0,5,0,800,0,0,INV,2023,1771,2023-11-30 06:15:22,116960,2023-01,1140,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01868,INV/2023/1771,posted,2023-01-30 00:00:00,Martin Muadi,50,[SUN2000-4KTL-L1],700,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,35000,341758,Stock,0,4,0,200,0,0,INV,2023,1771,2023-11-30 06:15:22,35000,2023-01,1079,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01948,INV/2023/1772,posted,2023-01-30 00:00:00,Martin Muadi,12,[SUN2000-6KTL-L1],826,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,9912,12105,Stock,0,6,0,72,0,0,INV,2023,1772,2023-11-30 06:15:20,9912,2023-01,1085,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01868,INV/2023/1771,posted,2023-01-30 00:00:00,Martin Muadi,160,[SUN2000-6KTL-L1],826,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,132160,341758,Stock,0,6,0,960,0,0,INV,2023,1771,2023-11-30 06:15:23,132160,2023-01,1062,DG,Other,Martin Muadi
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-01604,INV/2023/1753,posted,2023-01-17 00:00:00,Martin Muadi,3,[SUN2000-5KTL-L1],817,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,2451,2451,Stock,0,5,0,15,0,0,INV,2023,1753,2023-11-30 06:16:06,2451,2023-01,1162,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01901,INV/2022/1737,posted,2022-12-29 00:00:00,Martin Muadi,7,[SUN2000-5KTL-L1],817,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,5719,40922,Stock,0,5,0,35,0,0,INV,2022,1737,2023-09-28 16:35:05,5719,2022-12,1724,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-01911,INV/2022/1728,posted,2022-12-29 00:00:00,Martin Muadi,5,[SUN2000-6KTL-L1],923,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,4615,4615,Stock,0,6,0,30,0,0,INV,2022,1728,2023-09-28 16:35:13,4615,2022-12,1720,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01901,INV/2022/1737,posted,2022-12-29 00:00:00,Martin Muadi,3,[SUN2000-3KTL-L1],655,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,1965,40922,Stock,0,3,0,9,0,0,INV,2022,1737,2023-09-28 16:35:06,1965,2022-12,1725,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-01762,INV/2022/1730,posted,2022-12-29 00:00:00,Martin Muadi,2,[SUN2000-6KTL-L1],923,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,1846,9254,Stock,0,6,0,12,0,0,INV,2022,1730,2023-09-28 16:35:11,1846,2022-12,1721,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-01762,INV/2022/1730,posted,2022-12-29 00:00:00,Martin Muadi,6,[SUN2000-5KTL-L1],817,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,4902,9254,Stock,0,5,0,30,0,0,INV,2022,1730,2023-09-28 16:35:11,4902,2022-12,1722,DG,Other,Martin Muadi
El Salvador,Indasa S.A. de C.V.,DG,ON-01723,INV/2022/1734,posted,2022-12-29 00:00:00,Martin Muadi,4,[SUN2000-6KTL-L1],1040,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,4160,4160,Stock,0,6,0,24,0,0,INV,2022,1734,2023-09-28 16:35:08,4160,2022-12,1723,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-01908,INV/2022/1724,posted,2022-12-27 00:00:00,Martin Muadi,6,[SUN2000-2KTL-L1],479,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,2874,175890,Stock,0,2,0,12,0,0,INV,2022,1724,2023-09-28 16:35:16,2874,2022-12,1715,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-01908,INV/2022/1724,posted,2022-12-27 00:00:00,Martin Muadi,36,[SUN2000-5KTL-L1],711,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,25596,175890,Stock,0,5,0,180,0,0,INV,2022,1724,2023-09-28 16:35:18,25596,2022-12,1716,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-01908,INV/2022/1724,posted,2022-12-27 00:00:00,Martin Muadi,12,[SUN2000-4KTL-L1],680,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,8160,175890,Stock,0,4,0,48,0,0,INV,2022,1724,2023-09-28 16:35:17,8160,2022-12,1717,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-01908,INV/2022/1724,posted,2022-12-27 00:00:00,Martin Muadi,12,[SUN2000-3KTL-L1],565,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,6780,175890,Stock,0,3,0,36,0,0,INV,2022,1724,2023-09-28 16:35:17,6780,2022-12,1718,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-01908,INV/2022/1724,posted,2022-12-27 00:00:00,Martin Muadi,36,[SUN2000-6KTL-L1],806,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,29016,175890,Stock,0,6,0,216,0,0,INV,2022,1724,2023-09-28 16:35:18,29016,2022-12,1719,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01787,INV/2022/1677,posted,2022-11-29 00:00:00,Martin Muadi,36,[SUN2000-6KTL-L1],826,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,29736,112107,Stock,0,6,0,216,0,0,INV,2022,1677,2023-09-28 16:36:24,29736,2022-11,1709,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01787,INV/2022/1677,posted,2022-11-29 00:00:00,Martin Muadi,24,[SUN2000-5KTL-L1],731,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,17544,112107,Stock,0,5,0,120,0,0,INV,2022,1677,2023-09-28 16:36:23,17544,2022-11,1708,DG,Other,Martin Muadi
